timestamps,CAN_DataFrame.CAN_DataFrame.BusChannel,CAN_DataFrame.CAN_DataFrame.ID,CAN_DataFrame.CAN_DataFrame.IDE,CAN_DataFrame.CAN_DataFrame.DLC,CAN_DataFrame.CAN_DataFrame.DataLength,CAN_DataFrame.CAN_DataFrame.DataBytes,CAN_DataFrame.CAN_DataFrame.Dir,CAN_DataFrame.CAN_DataFrame.EDL,CAN_DataFrame.CAN_DataFrame.BRS
4.2805,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
4.3805000000000005,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
4.4805,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
4.580500000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
4.6805,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
4.73725,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
4.7805,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
4.8805000000000005,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
4.98055,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
5.080550000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
5.18055,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
5.2373,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
5.280600000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
5.3806,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
5.4806,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
5.5806000000000004,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
5.6806,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
5.7373,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
5.780600000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
5.8806,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
5.980600000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
6.08065,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
6.18065,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
6.23735,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
6.2806500000000005,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
6.38065,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
6.480650000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
6.58065,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
6.68065,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
6.73735,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
6.7806500000000005,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
6.8807,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
6.980700000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
7.0807,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
7.180750000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
7.2374,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
7.28075,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
7.380750000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
7.4807500000000005,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
7.58075,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
7.680750000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
7.7374,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
7.78075,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
7.880750000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
7.9807500000000005,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
8.0808,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
8.1808,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
8.23745,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
8.280800000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
8.3808,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
8.4808,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
8.5808,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
8.680800000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
8.73745,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
8.780800000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
8.88085,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
8.98085,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
9.08085,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
9.180850000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
9.2375,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
9.280850000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
9.38085,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
9.48085,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
9.58085,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
9.680900000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
9.7375,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
9.7809,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
9.8809,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
9.9809,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
10.080950000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
10.180950000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
10.23755,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
10.28095,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
10.38095,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
10.48095,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
10.580950000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
10.680950000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
10.73755,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
10.78095,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
10.88095,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
10.98095,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
11.081000000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
11.181000000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
11.23765,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
11.281,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
11.381,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
11.481,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
11.581000000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
11.68105,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
11.7376,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
11.78105,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
11.88105,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
11.981050000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
12.081100000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
12.1811,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
12.23765,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
12.2811,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
12.38105,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
12.481100000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
12.581100000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
12.6811,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
12.73765,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
12.7811,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
12.8811,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
12.981100000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
13.081150000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
13.18115,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
13.23765,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
13.28115,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
13.381150000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
13.481150000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
13.5812,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
13.6812,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
13.7377,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
13.7812,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
13.881200000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
13.981150000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
14.0812,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
14.1812,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
14.23775,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
14.2812,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
14.381250000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
14.481250000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
14.58125,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
14.68125,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
14.73775,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
14.781250000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
14.881250000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
14.981250000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
15.0813,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
15.1813,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
15.237800000000002,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
15.281300000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
15.381300000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
15.481300000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
15.5813,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
15.6813,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
15.737800000000002,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
15.781300000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
15.881300000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
15.981300000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
16.08135,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
16.181350000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
16.2378,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
16.28135,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
16.3814,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
16.4814,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
16.581400000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
16.6814,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
16.73785,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
16.7814,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
16.8814,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
16.9814,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
17.08145,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
17.18145,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
17.2379,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
17.28145,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
17.38145,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
17.481450000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
17.58145,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
17.68145,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
17.7379,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
17.78145,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
17.88145,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
17.9815,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
18.081500000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
18.1815,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
18.23795,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
18.2815,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
18.38155,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
18.481550000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
18.58155,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
18.68155,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
18.73795,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
18.781550000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
18.88155,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
18.981550000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
19.08155,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
19.1816,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
19.238,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
19.2816,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
19.381600000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
19.4816,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
19.5816,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
19.6816,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
19.738,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
19.7816,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
19.881600000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
19.981650000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
20.08165,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
20.18165,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
20.23805,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
20.2817,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
20.381700000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
20.481650000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
20.58165,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
20.68165,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
20.73805,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
20.7817,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
20.881700000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
20.9817,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
21.08175,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
21.18175,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
21.23805,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
21.281750000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
21.38175,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
21.48175,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
21.581750000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
21.68175,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
21.738100000000003,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
21.781750000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
21.88175,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
21.9818,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
22.0818,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
22.181800000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
22.23815,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
22.2818,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
22.381800000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
22.4818,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
22.5818,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
22.681800000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
22.73815,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
22.781850000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
22.88185,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
22.98185,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
23.0819,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
23.181900000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
23.238200000000003,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
23.2819,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
23.3819,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
23.481900000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
23.5819,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
23.681900000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
23.738200000000003,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
23.7819,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
23.8819,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
23.981900000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
24.081950000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
24.18195,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
24.238200000000003,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
24.281950000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
24.38195,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
24.48195,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
24.581950000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
24.682000000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
24.73825,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
24.782,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
24.882,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
24.982000000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
25.082050000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
25.18205,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
25.238300000000002,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
25.28205,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
25.382,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
25.48205,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
25.582050000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
25.68205,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
25.738300000000002,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
25.78205,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
25.882050000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
25.98205,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
26.0821,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
26.182100000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
26.23835,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
26.282100000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
26.3821,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
26.482100000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
26.5821,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
26.68215,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
26.73835,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
26.78215,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
26.882150000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
26.98215,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
27.0822,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
27.18215,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
27.23835,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
27.28215,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
27.382150000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
27.482200000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
27.5822,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
27.6822,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
27.73835,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
27.782200000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
27.8822,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
27.982200000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
28.082250000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
28.182250000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
28.23845,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
28.28225,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
28.382250000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
28.48225,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
28.5823,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
28.6823,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
28.73845,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
28.78225,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
28.882250000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
28.98225,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
29.0823,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
29.1823,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
29.23845,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
29.282300000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
29.3823,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
29.48235,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
29.58235,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
29.682350000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
29.738500000000002,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
29.78235,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
29.882350000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
29.98235,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
30.082400000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
30.1824,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
30.238550000000004,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
30.2523,1,2024,0,8,8,[ 3 65 13  0  0  0  0  0],0,0,0
30.282400000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
30.292350000000003,1,2024,0,8,8,[ 4 65 12  0  0  0  0  0],0,0,0
30.30235,1,2024,0,8,8,[ 3 65 13  0  0  0  0  0],0,0,0
30.3502,1,2025,0,8,8,[  3  65  13   0 170 170 170 170],0,0,0
30.352400000000003,1,2024,0,8,8,[ 3 65 13  0  0  0  0  0],0,0,0
30.3824,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
30.3899,1,2025,0,8,8,[  4  65  12   0   0 170 170 170],0,0,0
30.392400000000002,1,2024,0,8,8,[ 4 65 12  0  0  0  0  0],0,0,0
30.40095,1,2025,0,8,8,[  3  65  13   0 170 170 170 170],0,0,0
30.402400000000004,1,2024,0,8,8,[ 3 65 13  0  0  0  0  0],0,0,0
30.45015,1,2025,0,8,8,[  3  65  13   0 170 170 170 170],0,0,0
30.452350000000003,1,2024,0,8,8,[ 3 65 13  0  0  0  0  0],0,0,0
30.482400000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
30.490000000000002,1,2025,0,8,8,[  4  65  12   0   0 170 170 170],0,0,0
30.492350000000002,1,2024,0,8,8,[ 4 65 12  0  0  0  0  0],0,0,0
